,Nº de Série do DOF,RegistroEntrada
12331,543858,2019-11-02 15:39:00
12332,307537,2019-09-27 18:12:00
12333,449160,2019-09-27 11:42:00
12334,635238,2019-11-02 15:39:00
12335,523489,2019-09-27 11:42:00
12336,451618,2019-09-27 11:42:00
12337,633751,2019-10-28 17:34:00
12338,393371,2019-10-28 17:34:00
12339,516177,2019-11-02 15:39:00
12340,517868,2019-10-28 17:34:00
12341,518592,2019-09-27 11:42:00
12342,382957,2019-11-02 15:39:00
12343,345495,2019-10-28 17:34:00
12344,346330,2019-09-27 18:12:00
12345,600383,2019-09-27 18:12:00
12346,527920,2019-09-25 12:50:00
12347,528477,2019-11-02 15:39:00
12348,588526,2019-10-28 17:34:00
12349,426149,2019-10-28 17:34:00
12350,557169,2019-09-27 18:12:00
12351,543896,2019-10-28 17:34:00
12352,560416,2019-10-28 17:34:00
12353,667935,2019-09-25 12:50:00
12354,356853,2019-09-27 18:12:00
12355,354695,2019-11-02 15:39:00
12356,356023,2019-10-28 17:34:00
12357,293858,2019-09-27 11:42:00
12358,633195,2019-09-27 18:12:00
12359,341342,2019-11-02 15:39:00
12360,550561,2019-09-25 12:50:00
12361,683813,2019-11-02 15:39:00
12362,460907,2019-09-25 12:50:00
12363,583127,2019-10-28 17:34:00
12364,511711,2019-10-28 17:34:00
12365,582042,2019-10-28 17:34:00
12366,508918,2019-09-25 12:50:00
12367,642295,2019-09-27 11:42:00
12368,532350,2019-11-02 15:39:00
12369,305094,2019-09-27 11:42:00
12370,673043,2019-09-27 18:12:00
12371,562372,2019-09-27 18:12:00
12372,562503,2019-09-27 18:12:00
12373,470664,2019-10-28 17:34:00
12374,540669,2019-09-25 12:50:00
12375,679796,2019-09-27 11:42:00
12376,626875,2019-10-28 17:34:00
12377,697790,2019-09-27 11:42:00
12378,648252,2019-10-28 17:34:00
12379,514578,2019-11-02 15:39:00
12380,504284,2019-10-28 17:34:00
12381,504362,2019-10-28 17:34:00
12382,504497,2019-10-28 17:34:00
12383,504290,2019-09-27 11:42:00
12384,491493,2019-09-25 12:50:00
12385,491111,2019-10-28 17:34:00
12386,419090,2019-10-28 17:34:00
12387,415998,2019-10-28 17:34:00
12388,482967,2019-09-27 18:12:00
12389,248784,2019-10-28 17:34:00
12390,493520,2019-11-02 15:39:00
12391,493073,2019-09-27 11:42:00
12392,569234,2019-09-27 18:12:00
12393,569932,2019-11-02 15:39:00
12394,567751,2019-09-27 11:42:00
12395,534723,2019-09-25 12:50:00
12396,534642,2019-10-28 17:34:00
12397,577581,2019-09-27 11:42:00
12398,663417,2019-11-02 15:39:00
12399,578268,2019-09-27 18:12:00
12400,483446,2019-09-27 11:42:00
12401,660664,2019-10-28 17:34:00
12402,474371,2019-09-27 11:42:00
12403,574899,2019-09-25 12:50:00
12404,609925,2019-10-28 17:34:00
12405,609870,2019-09-27 18:12:00
12406,610770,2019-10-28 17:34:00
12407,610907,2019-09-25 12:50:00
12408,274297,2019-09-25 12:50:00
12409,463701,2019-09-27 18:12:00
12410,420516,2019-09-27 11:42:00
12411,619929,2019-09-27 18:12:00
12412,620527,2019-10-28 17:34:00
12413,264493,2019-09-25 12:50:00
12414,264312,2019-09-27 11:42:00
12415,612000,2019-09-27 11:42:00
12416,465914,2019-10-28 17:34:00
12417,556930,2019-09-27 18:12:00
12418,552641,2019-11-02 15:39:00
12419,556850,2019-09-25 12:50:00
12420,620899,2019-09-27 11:42:00
12421,357405,2019-10-28 17:34:00
12422,407601,2019-10-28 17:34:00
12423,310231,2019-11-02 15:39:00
12424,302029,2019-11-02 15:39:00
12425,304134,2019-09-27 11:42:00
12426,600001,2019-11-02 15:39:00
12427,522582,2019-11-02 15:39:00
12428,522359,2019-10-28 17:34:00
12429,435467,2019-09-27 11:42:00
12430,554071,2019-10-28 17:34:00
12431,456849,2019-09-27 18:12:00
12432,554044,2019-09-27 18:12:00
12433,686379,2019-09-25 12:50:00
12434,607519,2019-11-02 15:39:00
12435,289469,2019-10-28 17:34:00
12436,320780,2019-09-25 12:50:00
12437,507946,2019-11-02 15:39:00
12438,498804,2019-09-27 11:42:00
12439,498379,2019-11-02 15:39:00
12440,500207,2019-11-02 15:39:00
12441,500542,2019-11-02 15:39:00
12442,661111,2019-09-27 11:42:00
12443,683797,2019-11-02 15:39:00
12444,682338,2019-09-27 11:42:00
12445,598745,2019-11-02 15:39:00
12446,380591,2019-09-27 18:12:00
12447,507604,2019-11-02 15:39:00
12448,522824,2019-11-02 15:39:00
12449,523466,2019-09-27 18:12:00
12450,512746,2019-10-28 17:34:00
12451,635123,2019-10-28 17:34:00
12452,522763,2019-09-27 18:12:00
12453,634974,2019-11-02 15:39:00
12454,514499,2019-11-02 15:39:00
12455,523245,2019-10-28 17:34:00
12456,516059,2019-09-27 18:12:00
12457,459272,2019-09-27 18:12:00
12458,568447,2019-09-25 12:50:00
12459,453674,2019-09-25 12:50:00
12460,448992,2019-11-02 15:39:00
12461,392623,2019-09-25 12:50:00
12462,545699,2019-09-25 12:50:00
12463,253392,2019-11-02 15:39:00
12464,354645,2019-10-28 17:34:00
12465,426154,2019-09-27 11:42:00
12466,557119,2019-09-27 11:42:00
12467,545617,2019-11-02 15:39:00
12468,588534,2019-09-25 12:50:00
12469,438666,2019-10-28 17:34:00
12470,331898,2019-09-27 11:42:00
12471,581955,2019-09-27 11:42:00
12472,510691,2019-09-25 12:50:00
12473,383293,2019-09-27 11:42:00
12474,621940,2019-11-02 15:39:00
12475,644742,2019-11-02 15:39:00
12476,700894,2019-09-27 18:12:00
12477,243468,2019-09-27 11:42:00
12478,485127,2019-09-27 11:42:00
12479,458811,2019-09-27 11:42:00
12480,465965,2019-09-25 12:50:00
12481,504209,2019-09-27 11:42:00
12482,471137,2019-09-27 11:42:00
12483,522397,2019-09-25 12:50:00
12484,514646,2019-09-25 12:50:00
12485,514844,2019-09-27 18:12:00
12486,514766,2019-11-02 15:39:00
12487,668777,2019-09-25 12:50:00
12488,640344,2019-09-27 18:12:00
12489,622973,2019-10-28 17:34:00
12490,649781,2019-10-28 17:34:00
12491,503950,2019-09-25 12:50:00
12492,504062,2019-09-27 18:12:00
12493,487441,2019-09-27 11:42:00
12494,488543,2019-09-27 18:12:00
12495,652943,2019-11-02 15:39:00
12496,426034,2019-11-02 15:39:00
12497,534744,2019-09-27 18:12:00
12498,536833,2019-09-27 18:12:00
12499,283762,2019-09-25 12:50:00
12500,651027,2019-10-28 17:34:00
12501,281534,2019-09-25 12:50:00
12502,614168,2019-09-25 12:50:00
12503,569877,2019-10-28 17:34:00
12504,571861,2019-09-25 12:50:00
12505,570307,2019-09-25 12:50:00
12506,271538,2019-11-02 15:39:00
12507,642210,2019-11-02 15:39:00
12508,626807,2019-10-28 17:34:00
12509,644410,2019-09-27 11:42:00
12510,475683,2019-09-25 12:50:00
12511,397326,2019-10-28 17:34:00
12512,481800,2019-11-02 15:39:00
12513,516218,2019-11-02 15:39:00
12514,568560,2019-09-27 11:42:00
12515,569468,2019-10-28 17:34:00
12516,568228,2019-10-28 17:34:00
12517,494185,2019-11-02 15:39:00
12518,479646,2019-09-27 11:42:00
12519,302646,2019-10-28 17:34:00
12520,444186,2019-09-25 12:50:00
12521,545712,2019-09-25 12:50:00
12522,418027,2019-10-28 17:34:00
12523,568320,2019-09-25 12:50:00
12524,445435,2019-10-28 17:34:00
12525,414918,2019-09-27 18:12:00
12526,633047,2019-10-28 17:34:00
12527,633114,2019-11-02 15:39:00
12528,636407,2019-09-25 12:50:00
12529,634939,2019-09-27 18:12:00
12530,385268,2019-09-27 18:12:00
12531,513255,2019-09-27 11:42:00
12532,509479,2019-09-27 11:42:00
12533,508825,2019-09-27 18:12:00
12534,623425,2019-09-25 12:50:00
12535,282383,2019-09-27 11:42:00
12536,484393,2019-09-27 11:42:00
12537,432777,2019-09-27 18:12:00
12538,481186,2019-09-27 11:42:00
12539,483646,2019-09-27 11:42:00
12540,644447,2019-11-02 15:39:00
12541,506702,2019-10-28 17:34:00
12542,662731,2019-09-25 12:50:00
12543,603758,2019-09-27 11:42:00
12544,602834,2019-09-27 18:12:00
12545,641590,2019-10-28 17:34:00
12546,565698,2019-09-25 12:50:00
12547,277590,2019-09-25 12:50:00
12548,531906,2019-10-28 17:34:00
12549,534544,2019-10-28 17:34:00
12550,537598,2019-09-27 11:42:00
12551,422453,2019-09-27 11:42:00
12552,493489,2019-09-27 18:12:00
12553,490347,2019-09-25 12:50:00
12554,491409,2019-09-27 18:12:00
12555,306186,2019-09-27 18:12:00
12556,534699,2019-11-02 15:39:00
12557,474897,2019-09-25 12:50:00
12558,621318,2019-09-27 18:12:00
12559,618931,2019-10-28 17:34:00
12560,484220,2019-11-02 15:39:00
12561,490298,2019-10-28 17:34:00
12562,498007,2019-09-25 12:50:00
12563,497443,2019-11-02 15:39:00
12564,248907,2019-10-28 17:34:00
12565,551905,2019-09-27 11:42:00
12566,619485,2019-09-27 18:12:00
12567,476660,2019-09-25 12:50:00
12568,474895,2019-09-27 18:12:00
12569,464211,2019-11-02 15:39:00
12570,595262,2019-09-27 11:42:00
12571,597378,2019-09-27 18:12:00
12572,400859,2019-09-27 18:12:00
12573,545538,2019-09-25 12:50:00
12574,281432,2019-10-28 17:34:00
12575,266638,2019-10-28 17:34:00
12576,525325,2019-09-27 11:42:00
12577,402706,2019-09-27 11:42:00
12578,526165,2019-09-27 11:42:00
12579,523016,2019-11-02 15:39:00
12580,502088,2019-09-27 18:12:00
12581,527918,2019-10-28 17:34:00
12582,599946,2019-11-02 15:39:00
12583,600074,2019-09-27 18:12:00
12584,451527,2019-11-02 15:39:00
12585,452440,2019-09-27 18:12:00
12586,452418,2019-09-27 11:42:00
12587,699297,2019-09-27 18:12:00
12588,424506,2019-09-27 18:12:00
12589,557116,2019-09-27 18:12:00
12590,557316,2019-10-28 17:34:00
12591,285083,2019-10-28 17:34:00
12592,253192,2019-10-28 17:34:00
12593,428415,2019-10-28 17:34:00
12594,558207,2019-10-28 17:34:00
12595,555696,2019-09-25 12:50:00
12596,557180,2019-09-27 18:12:00
12597,549772,2019-09-27 18:12:00
12598,588565,2019-09-25 12:50:00
12599,457016,2019-09-27 18:12:00
12600,662659,2019-10-28 17:34:00
12601,661589,2019-11-02 15:39:00
12602,382115,2019-11-02 15:39:00
12603,623363,2019-09-25 12:50:00
12604,623417,2019-09-25 12:50:00
12605,587598,2019-11-02 15:39:00
12606,303323,2019-09-25 12:50:00
12607,574905,2019-09-27 18:12:00
12608,649679,2019-09-27 11:42:00
12609,560662,2019-11-02 15:39:00
12610,562367,2019-09-25 12:50:00
12611,467680,2019-11-02 15:39:00
12612,465982,2019-10-28 17:34:00
12613,642597,2019-10-28 17:34:00
12614,503645,2019-09-25 12:50:00
12615,504292,2019-09-27 11:42:00
12616,616536,2019-10-28 17:34:00
12617,383326,2019-09-27 18:12:00
12618,648270,2019-10-28 17:34:00
12619,647536,2019-11-02 15:39:00
12620,488041,2019-11-02 15:39:00
12621,490364,2019-09-27 11:42:00
12622,647366,2019-11-02 15:39:00
12623,510414,2019-11-02 15:39:00
12624,436605,2019-11-02 15:39:00
12625,439313,2019-09-27 18:12:00
12626,440062,2019-10-28 17:34:00
12627,505118,2019-10-28 17:34:00
12628,504463,2019-11-02 15:39:00
12629,314080,2019-09-27 11:42:00
12630,419609,2019-09-25 12:50:00
12631,479946,2019-09-27 11:42:00
12632,517986,2019-10-28 17:34:00
12633,514673,2019-09-25 12:50:00
12634,673829,2019-09-27 18:12:00
12635,638350,2019-09-25 12:50:00
12636,414461,2019-09-27 11:42:00
12637,416623,2019-09-27 18:12:00
12638,280238,2019-09-25 12:50:00
12639,646051,2019-10-28 17:34:00
12640,490267,2019-09-27 18:12:00
12641,586951,2019-09-27 18:12:00
12642,425531,2019-09-27 18:12:00
12643,427717,2019-10-28 17:34:00
12644,630659,2019-11-02 15:39:00
12645,488462,2019-10-28 17:34:00
12646,497509,2019-11-02 15:39:00
12647,494179,2019-11-02 15:39:00
12648,616285,2019-09-27 18:12:00
12649,567758,2019-11-02 15:39:00
12650,422794,2019-09-27 11:42:00
12651,409101,2019-09-27 11:42:00
12652,481668,2019-11-02 15:39:00
12653,542520,2019-10-28 17:34:00
12654,534517,2019-09-25 12:50:00
12655,622621,2019-10-28 17:34:00
12656,615773,2019-09-27 18:12:00
12657,521265,2019-09-27 11:42:00
12658,419019,2019-09-27 18:12:00
12659,556212,2019-10-28 17:34:00
12660,478392,2019-09-27 18:12:00
12661,569559,2019-09-27 18:12:00
12662,558124,2019-09-27 18:12:00
12663,360614,2019-09-25 12:50:00
12664,357376,2019-09-27 18:12:00
12665,676667,2019-11-02 15:39:00
12666,347122,2019-11-02 15:39:00
12667,520962,2019-09-27 11:42:00
12668,526490,2019-11-02 15:39:00
12669,523520,2019-11-02 15:39:00
12670,526672,2019-09-27 11:42:00
12671,631078,2019-09-27 11:42:00
12672,448977,2019-10-28 17:34:00
12673,514583,2019-09-27 11:42:00
12674,610805,2019-09-25 12:50:00
12675,508496,2019-09-27 18:12:00
12676,590790,2019-10-28 17:34:00
12677,663356,2019-09-27 18:12:00
12678,442430,2019-09-27 18:12:00
12679,441453,2019-09-27 18:12:00
12680,513816,2019-09-27 18:12:00
12681,700574,2019-11-02 15:39:00
12682,564566,2019-09-27 11:42:00
12683,567973,2019-09-27 11:42:00
12684,588580,2019-09-25 12:50:00
12685,443919,2019-09-25 12:50:00
12686,417820,2019-10-28 17:34:00
12687,416020,2019-11-02 15:39:00
12688,587004,2019-11-02 15:39:00
12689,478367,2019-09-27 18:12:00
12690,586141,2019-09-25 12:50:00
12691,249748,2019-09-25 12:50:00
12692,301061,2019-09-27 11:42:00
12693,410741,2019-09-25 12:50:00
12694,537620,2019-10-28 17:34:00
12695,585305,2019-09-27 18:12:00
12696,510362,2019-09-25 12:50:00
12697,687351,2019-09-27 18:12:00
12698,514507,2019-11-02 15:39:00
12699,638241,2019-09-27 18:12:00
12700,623520,2019-09-25 12:50:00
12701,538539,2019-11-02 15:39:00
12702,538841,2019-11-02 15:39:00
12703,449135,2019-09-27 18:12:00
12704,533913,2019-09-27 18:12:00
12705,494015,2019-09-27 11:42:00
12706,576866,2019-09-27 11:42:00
12707,665142,2019-09-25 12:50:00
12708,262404,2019-10-28 17:34:00
12709,583338,2019-11-02 15:39:00
12710,494363,2019-11-02 15:39:00
12711,495402,2019-11-02 15:39:00
12712,493452,2019-09-25 12:50:00
12713,615358,2019-11-02 15:39:00
12714,568508,2019-09-25 12:50:00
12715,482118,2019-11-02 15:39:00
12716,542775,2019-10-28 17:34:00
12717,535529,2019-11-02 15:39:00
12718,494271,2019-09-25 12:50:00
12719,507777,2019-09-25 12:50:00
12720,570260,2019-09-27 18:12:00
12721,615768,2019-09-27 18:12:00
12722,617768,2019-10-28 17:34:00
12723,620161,2019-09-25 12:50:00
12724,554998,2019-09-27 11:42:00
12725,520936,2019-11-02 15:39:00
12726,364440,2019-11-02 15:39:00
12727,556273,2019-09-27 11:42:00
12728,552737,2019-09-27 18:12:00
12729,476785,2019-09-27 11:42:00
12730,520778,2019-11-02 15:39:00
12731,549818,2019-09-27 11:42:00
12732,553939,2019-09-27 11:42:00
12733,388379,2019-10-28 17:34:00
12734,509386,2019-11-02 15:39:00
12735,303275,2019-10-28 17:34:00
12736,524580,2019-11-02 15:39:00
12737,442526,2019-09-25 12:50:00
12738,439798,2019-11-02 15:39:00
12739,545437,2019-09-27 11:42:00
12740,542355,2019-09-27 11:42:00
12741,609677,2019-09-25 12:50:00
12742,597287,2019-09-25 12:50:00
12743,504479,2019-09-27 11:42:00
12744,511699,2019-09-27 11:42:00
12745,512272,2019-09-27 11:42:00
12746,513997,2019-09-27 18:12:00
12747,514229,2019-10-28 17:34:00
12748,589534,2019-09-27 18:12:00
12749,609816,2019-10-28 17:34:00
12750,610667,2019-09-27 18:12:00
12751,452889,2019-09-25 12:50:00
12752,567606,2019-10-28 17:34:00
12753,565557,2019-10-28 17:34:00
12754,248405,2019-09-27 11:42:00
12755,437954,2019-09-27 18:12:00
12756,529704,2019-09-27 11:42:00
12757,528620,2019-09-25 12:50:00
12758,447574,2019-09-25 12:50:00
12759,444371,2019-09-27 11:42:00
12760,576564,2019-09-25 12:50:00
12761,417576,2019-09-27 11:42:00
12762,445840,2019-10-28 17:34:00
12763,676664,2019-09-25 12:50:00
12764,644599,2019-09-27 18:12:00
12765,487993,2019-10-28 17:34:00
12766,633236,2019-09-25 12:50:00
12767,386797,2019-11-02 15:39:00
12768,465938,2019-09-25 12:50:00
12769,465423,2019-11-02 15:39:00
12770,623480,2019-09-27 18:12:00
12771,630078,2019-11-02 15:39:00
12772,440604,2019-09-27 11:42:00
12773,440378,2019-11-02 15:39:00
12774,504207,2019-09-25 12:50:00
12775,604026,2019-11-02 15:39:00
12776,520636,2019-09-27 18:12:00
12777,669426,2019-09-25 12:50:00
12778,649591,2019-11-02 15:39:00
12779,489609,2019-09-27 18:12:00
12780,491734,2019-09-25 12:50:00
12781,610519,2019-11-02 15:39:00
12782,498025,2019-09-25 12:50:00
12783,677355,2019-09-27 18:12:00
12784,520595,2019-09-27 18:12:00
12785,561513,2019-09-27 11:42:00
12786,523569,2019-09-27 18:12:00
12787,515943,2019-09-27 11:42:00
12788,457111,2019-09-27 18:12:00
12789,448568,2019-09-27 11:42:00
12790,635626,2019-11-02 15:39:00
12791,425090,2019-10-28 17:34:00
12792,426859,2019-09-27 11:42:00
12793,517479,2019-10-28 17:34:00
12794,493521,2019-09-25 12:50:00
12795,511727,2019-10-28 17:34:00
12796,652405,2019-10-28 17:34:00
12797,479029,2019-09-27 11:42:00
12798,563318,2019-11-02 15:39:00
12799,565716,2019-10-28 17:34:00
12800,518224,2019-09-25 12:50:00
12801,605163,2019-11-02 15:39:00
12802,605129,2019-09-25 12:50:00
12803,603933,2019-09-27 18:12:00
12804,610210,2019-09-27 18:12:00
12805,427578,2019-11-02 15:39:00
12806,428655,2019-11-02 15:39:00
12807,641404,2019-09-27 11:42:00
12808,624712,2019-09-27 11:42:00
12809,650961,2019-11-02 15:39:00
12810,613282,2019-11-02 15:39:00
12811,610887,2019-09-25 12:50:00
12812,402028,2019-10-28 17:34:00
12813,586365,2019-11-02 15:39:00
12814,615157,2019-10-28 17:34:00
12815,275520,2019-10-28 17:34:00
12816,540045,2019-09-27 11:42:00
12817,630568,2019-09-27 18:12:00
12818,577539,2019-09-27 11:42:00
12819,662753,2019-11-02 15:39:00
12820,472932,2019-09-27 11:42:00
12821,412843,2019-09-25 12:50:00
12822,498780,2019-09-27 18:12:00
12823,492244,2019-09-27 11:42:00
12824,496142,2019-09-25 12:50:00
12825,479802,2019-09-25 12:50:00
12826,533911,2019-10-28 17:34:00
12827,533001,2019-09-27 18:12:00
12828,496055,2019-09-27 18:12:00
12829,578169,2019-09-27 18:12:00
12830,580347,2019-09-27 18:12:00
12831,520582,2019-09-27 18:12:00
12832,542958,2019-10-28 17:34:00
12833,534761,2019-09-27 18:12:00
12834,536340,2019-10-28 17:34:00
12835,551846,2019-09-25 12:50:00
12836,456161,2019-09-25 12:50:00
12837,554596,2019-09-25 12:50:00
12838,476570,2019-09-27 18:12:00
12839,477031,2019-09-27 11:42:00
12840,357309,2019-09-25 12:50:00
12841,463648,2019-09-27 18:12:00
12842,555027,2019-09-25 12:50:00
12843,557226,2019-11-02 15:39:00
12844,406704,2019-10-28 17:34:00
12845,360621,2019-09-25 12:50:00
12846,286351,2019-09-25 12:50:00
12847,523012,2019-11-02 15:39:00
12848,523623,2019-10-28 17:34:00
12849,633875,2019-11-02 15:39:00
12850,515604,2019-11-02 15:39:00
12851,517548,2019-11-02 15:39:00
12852,510344,2019-09-25 12:50:00
12853,609485,2019-11-02 15:39:00
12854,405065,2019-09-27 11:42:00
12855,449174,2019-10-28 17:34:00
12856,517397,2019-09-25 12:50:00
12857,506658,2019-11-02 15:39:00
12858,629347,2019-09-27 11:42:00
12859,658006,2019-11-02 15:39:00
12860,523561,2019-09-27 11:42:00
12861,441792,2019-10-28 17:34:00
12862,442774,2019-09-25 12:50:00
12863,377402,2019-11-02 15:39:00
12864,389985,2019-09-27 18:12:00
12865,557130,2019-10-28 17:34:00
12866,556270,2019-09-27 11:42:00
12867,631184,2019-09-25 12:50:00
12868,590115,2019-11-02 15:39:00
12869,590639,2019-09-27 11:42:00
12870,589503,2019-09-27 18:12:00
12871,588603,2019-10-28 17:34:00
12872,591757,2019-09-27 11:42:00
12873,550843,2019-10-28 17:34:00
12874,599199,2019-10-28 17:34:00
12875,526543,2019-09-25 12:50:00
12876,452665,2019-09-25 12:50:00
12877,452928,2019-09-27 11:42:00
12878,529500,2019-09-27 18:12:00
12879,657495,2019-09-27 18:12:00
12880,459743,2019-11-02 15:39:00
12881,459723,2019-09-25 12:50:00
12882,445049,2019-11-02 15:39:00
12883,248934,2019-09-27 18:12:00
12884,590683,2019-09-27 11:42:00
12885,652950,2019-11-02 15:39:00
12886,653073,2019-09-25 12:50:00
12887,623435,2019-09-27 11:42:00
12888,445075,2019-10-28 17:34:00
12889,581222,2019-10-28 17:34:00
12890,431092,2019-09-27 18:12:00
12891,539857,2019-09-25 12:50:00
12892,583326,2019-11-02 15:39:00
12893,510967,2019-09-27 18:12:00
12894,623439,2019-09-27 18:12:00
12895,628223,2019-11-02 15:39:00
12896,564678,2019-09-27 18:12:00
12897,284364,2019-11-02 15:39:00
12898,381969,2019-11-02 15:39:00
12899,562815,2019-09-27 11:42:00
12900,559865,2019-09-27 11:42:00
12901,466134,2019-09-25 12:50:00
12902,541691,2019-09-27 18:12:00
12903,502614,2019-09-27 18:12:00
12904,504231,2019-10-28 17:34:00
12905,488065,2019-10-28 17:34:00
12906,563660,2019-09-25 12:50:00
12907,565528,2019-09-25 12:50:00
12908,484027,2019-10-28 17:34:00
12909,640556,2019-09-27 18:12:00
12910,365053,2019-09-25 12:50:00
12911,564333,2019-09-27 11:42:00
12912,399281,2019-10-28 17:34:00
12913,516790,2019-09-25 12:50:00
12914,514663,2019-10-28 17:34:00
12915,641107,2019-09-25 12:50:00
12916,641068,2019-10-28 17:34:00
12917,648416,2019-09-25 12:50:00
12918,648455,2019-09-27 18:12:00
12919,659180,2019-09-27 11:42:00
12920,335456,2019-10-28 17:34:00
12921,276311,2019-09-27 18:12:00
12922,540634,2019-10-28 17:34:00
12923,615155,2019-11-02 15:39:00
12924,617747,2019-09-27 11:42:00
12925,542086,2019-09-25 12:50:00
12926,532735,2019-11-02 15:39:00
12927,534316,2019-09-27 11:42:00
12928,536859,2019-10-28 17:34:00
12929,491062,2019-09-25 12:50:00
12930,587183,2019-09-25 12:50:00
12931,586245,2019-09-25 12:50:00
12932,614419,2019-11-02 15:39:00
12933,531921,2019-10-28 17:34:00
12934,533908,2019-09-27 18:12:00
12935,534773,2019-11-02 15:39:00
12936,644955,2019-11-02 15:39:00
12937,656420,2019-09-27 18:12:00
12938,284352,2019-09-27 11:42:00
12939,411835,2019-09-25 12:50:00
12940,490984,2019-11-02 15:39:00
12941,612929,2019-10-28 17:34:00
12942,689946,2019-11-02 15:39:00
12943,471874,2019-10-28 17:34:00
12944,473488,2019-09-27 18:12:00
12945,577466,2019-11-02 15:39:00
12946,484102,2019-09-27 18:12:00
12947,533787,2019-09-27 18:12:00
12948,520789,2019-10-28 17:34:00
12949,577540,2019-11-02 15:39:00
12950,577122,2019-10-28 17:34:00
12951,653922,2019-09-27 11:42:00
12952,262286,2019-11-02 15:39:00
12953,555104,2019-11-02 15:39:00
12954,422071,2019-09-25 12:50:00
12955,571931,2019-10-28 17:34:00
12956,620193,2019-10-28 17:34:00
12957,621136,2019-09-27 18:12:00
12958,519706,2019-10-28 17:34:00
12959,320534,2019-10-28 17:34:00
